YEA	MON	DAY	PRO	NUM	COU	H	MN	SEC	TZ	LAT	LON	COD	CITY		

1881	9	29	M	1643	I	23	10	4	-1	44N 0	10E30	MS	CARRARA
1881	9	30	M	2002	G	10	14	0	-1	49N 0	11E30	BAYN	NURNBERG
1881	10	28	M	2562	B	17	47	0	0	51N13	3E15	WVL	BRUGES
1881	11	3	M	1826	G	3	14	0	-1	49N 0	11E30	BAYN	MUNCHEN
1881	11	29	M	1752	G	6	24	0	-1	48N30	9E 0	BAD-W	HEILBRONN-NECKA
1881	12	4	M	2314	B	13	42	0	0	51N14	4E30	ANT	MALINES
1881	12	15	M	1899	G	20	30	0	-1	51N30	7E30	NRH-W	HONNEF RHEIN
1881	12	26	M	2994	N	12	41	28	0	52N22	4E38	NH	A DAM
1881	12	29	M	1004	F	9	50	0	0	48N55	2E30	93	ST-DENIS
1882	1	31	M	2802	B	9	43	0	0	50N51	4E15	BRA	BRUXELLES
1882	2	6	M	3002	N	4	42	8	0	52N 5	4E28	ZH	OVERSCHIE
1882	2	18	M	2870	B	18	42	0	0	50N20	4E30	NAM	JAMBES
1882	2	22	M	1103	I	17	10	4	-1	43N42	13E45	AN	ANCONA
1882	3	4	M	216	F	2	57	28	0	44N12	0E38	47	ST-BAZEILLE
1882	3	9	M	3043	N	9	39	28	0	52N 6	5E 8	U	BREUKELEN-NIJEN
1882	4	8	M	2702	B	8	45	0	0	51N 5	3E45	OVL	KNESSELAERE
1882	4	17	M	818	F	8	38	32	0	43N18	5E22	13	MARSEILLE
1882	4	24	M	2628	B	7	12	0	0	51N14	4E30	ANT	ANVERS
1882	5	5	M	1672	I	11	10	4	-1	45N30	9E15	MI	MILANO
1882	5	9	M	2791	B	2	47	0	0	51N13	3E15	WVL	DIXMUDE
1882	5	18	M	1270	I	11	15	4	-1	42N24	14E30	PE	LORETO APRUTINO
1882	6	4	M	2148	G	8	2	0	-1	50N 0	7E 0	RHL-PF	TRARBACH A D
1882	6	16	M	2737	B	22	42	0	0	50N23	4E30	HAI	CHARLEROI
1882	6	18	M	1507	I	11	10	4	-1	41N12	17E 0	BA	MOLFETTA
1882	6	22	M	558	F	7	44	28	0	43N37	3E53	34	SAINT-PONS
1882	7	7	M	1874	G	3	54	0	-1	48N30	9E 0	BAD-W	STUTTGART
1882	8	11	M	1344	I	12	10	4	-1	41N36	13E15	FR	FILETTINO
1882	8	16	M	1892	G	7	32	0	-1	50N 0	7E 0	RHL-PF	TRIER
1882	8	20	M	1688	I	8	10	4	-1	41N54	12E30	RM	ROMA
1882	8	29	M	1233	I	7	10	4	-1	46N 0	12E 0	TN	STRIGNO
1882	9	7	M	1789	G	19	30	0	-1	51N30	7E30	NRH-W	SENDE B VERL
1882	9	19	M	1962	G	7	0	0	-1	51N30	7E30	NRH-W	BOCHUM
1882	9	27	M	2224	G	17	58	0	-1	49N20	8E 0	PFALZ	LANDAU
1882	9	30	M	547	F	17	3	0	0	48N 4	0W45	53	LAVAL
1882	10	16	M	2483	B	6	43	0	0	50N51	4E15	BRA	JODOIGNE
1882	10	19	M	1697	I	21	10	4	-1	41N54	12E30	RM	ROMA
1882	10	21	M	2509	B	4	42	0	0	50N23	4E30	HAI	BLEHARIES
1882	10	28	M	2520	B	18	38	0	0	50N39	5E30	LIE	SERAING
1882	10	29	M	2541	B	4	42	0	0	50N23	4E30	HAI	MONTIGNIES-S/SA
1882	10	30	M	2625	B	11	42	0	0	50N23	4E30	HAI	MONS
1882	10	31	M	3031	N	8	12	8	0	52N 5	4E28	ZH	SCHIEDAM
1882	11	10	M	2059	G	10	44	0	-1	49N 0	11E30	BAYN	NEU-ULM
1882	11	12	M	2500	B	10	42	0	0	50N23	4E30	HAI	TOURNAI
1882	11	17	M	1817	G	10	14	0	-1	49N 0	11E30	BAYN	LOHR UNTERFR
1882	11	22	M	2712	B	1	42	0	0	50N23	4E30	HAI	FAMILLEUREUX-HE
1882	11	30	M	922	F	13	21	40	0	49N26	2E 5	60	ST-LEGER-EN-BRA
1882	12	21	M	1749	G	2	20	0	-1	52N 0	10E 0	NIED-SA	WITTINGEN-HANN
1883	2	21	M	3047	N	7	7	20	0	50N51	5E40	L	MAASTRICHT
1883	2	26	M	2881	B	16	45	0	0	51N 5	3E45	OVL	LEDEBERG-LEZ-GA
1883	3	5	M	1732	G	6	30	0	-1	51N30	7E30	NRH-W	WESEL
1883	3	9	M	1859	G	5	30	0	-1	51N30	7E30	NRH-W	WERDEN A D RUHR
1883	3	14	M	1025	F	20	57	36	0	44N50	0W34	33	BORDEAUX
1883	3	25	M	1646	I	2	40	4	-1	37N 0	14E45	RG	MODICA
1883	4	14	M	2030	G	10	0	0	-1	51N50	7E30	WESTF	HERFORD
1883	5	9	M	2291	B	6	43	0	0	50N51	4E15	BRA	MOLENBEEK
1883	5	20	M	2989	N	6	33	44	0	53N13	6E34	GR	GRONINGEN
1883	5	26	M	2255	B	5	39	0	0	50N 2	5E15	LUX	ARLON
1883	6	24	M	2076	G	5	14	0	-1	49N 0	11E30	BAYN	BABENHAUSEN
1883	7	20	M	1747	G	20	54	0	-1	48N30	9E 0	BAD-W	LAHR-SCHWARZWAL
1883	8	1	M	1600	I	4	10	4	-1	44N24	7E15	CN	ALBA
1883	8	18	M	2105	G	18	23	8	-1	48N45	9E13	WURTT	MESSBACH
1883	8	20	M	1286	I	2	50	4	-1	45N30	9E15	MI	VANZAGO
1883	8	21	M	2557	B	20	42	0	0	50N23	4E30	HAI	PETIT-ENGHIEN
1883	9	8	M	2099	G	19	23	0	-1	50N30	9E15	HESS	LANG-GORS
1883	9	21	M	2342	B	1	42	0	0	50N23	4E30	HAI	ELLEZELLES
1883	10	4	M	813	F	9	54	16	0	43N37	1E26	31	TOULOUSE
1883	10	4	M	2656	B	7	47	0	0	51N13	3E15	WVL	ARDOYE
1883	10	24	M	758	F	22	34	8	0	43N32	6E28	83	TOULON
1883	11	7	M	437	F	8	46	24	0	48N 0	4W 6	29	PLOUGASTEL-DAOU
1883	11	28	M	1522	I	21	40	4	-1	45N48	9E15	CO	TORNO
1883	12	1	M	3015	N	5	41	28	0	52N22	4E38	NH	A DAM
1884	1	8	M	2775	B	23	8	0	0	50N39	5E30	LIE	LIEGE
1884	1	10	M	1725	I	5	10	4	-1	38N 0	15E30	ME	LONGI
1884	2	9	M	70	F	9	34	40	0	46N 9	1W10	17	SURGERES
1884	2	15	M	1816	G	12	45	0	-1	51N30	7E30	NRH-W	KOLN
1884	2	16	M	2481	B	14	38	0	0	50N47	5E30	LIM	GUYGOVEN
1884	2	21	M	2877	B	22	42	0	0	50N20	4E30	NAM	ANDENNE
1884	3	21	M	2512	B	0	47	0	0	51N13	3E15	WVL	OSTENDE
1884	3	26	M	714	F	5	34	20	0	49N 7	1W 5	50	VALOGNES
1884	3	29	M	1222	I	20	25	4	-1	42N24	13E30	AQ	AVEZZANO
1884	5	3	M	1873	G	12	29	0	-1	49N 0	11E30	BAYN	TRUPPACHER HOF
1884	5	5	M	461	F	4	57	36	0	44N50	0W34	33	BORDEAUX
1884	5	8	M	1931	G	5	50	48	-1	53N34	9E48	HOLSTN	NEUMUNSTER
1884	5	11	M	2141	G	13	35	0	-1	52N 0	10E 0	NIED-SA	OLDENBURG I O
1884	5	14	M	1828	G	17	44	0	-1	49N 0	11E30	BAYN	KEMPTEN ALLGAU
1884	6	4	M	1427	I	9	10	4	-1	44N18	8E45	SV	SAVONA
1884	6	30	M	1903	G	22	59	0	-1	49N 0	11E30	BAYN	WURZBURG
1884	7	28	M	1084	I	11	40	4	-1	44N54	8E30	AT	ROCCHETTA TANAR
1884	8	6	M	2971	N	8	42	8	0	52N 5	4E28	ZH	DEN HAAG
1884	8	10	M	759	F	12	2	0	0	43N54	0W30	40	AMOU
1884	8	24	M	1095	I	11	40	4	-1	45N 0	9E 0	AL	CASALE MONFERRAT
1884	8	24	M	1158	I	5	10	4	-1	39N 0	17E30	CZ	CASOLE BRUZIO
1884	8	24	M	1865	G	16	14	0	-1	49N 0	11E30	BAYN	AMMERDINGEN
1884	8	24	M	2498	B	7	45	0	0	51N 5	3E45	OVL	TERMONDE
1884	8	26	M	807	F	0	39	52	0	47N19	5E 2	21	FLEURY-S/OUCHE
1884	9	6	M	1524	I	16	10	4	-1	45N30	12E30	VE	VENEZIA
1884	9	9	M	1683	I	22	30	4	-1	39N 0	17E30	CZ	TROPEA
1884	9	12	M	2140	G	7	36	0	-1	54N30	9E45	SCHL-H	KIEL
1884	9	15	M	2459	B	21	38	0	0	50N39	5E30	LIE	LIEGE
1884	9	19	M	332	F	13	50	48	0	49N54	2E18	80	PIERREFITTE-S/S
1884	9	29	M	1548	I	7	10	4	-1	44N12	12E30	FO	SOGLIANO AL RUB
1884	10	8	M	2081	G	6	24	0	-1	48N30	9E 0	BAD-W	KARLSRUHE
1884	10	18	M	2211	G	1	30	0	-1	51N30	7E30	NRH-W	HIESFELD
1884	11	2	M	2827	B	2	17	0	0	51N13	3E15	WVL	YPRES
1885	1	25	M	2896	B	22	42	0	0	50N23	4E30	HAI	ATH
1885	1	26	M	2822	B	18	13	0	0	50N51	4E15	BRA	IXELLES
1885	2	8	M	2155	G	1	24	0	-1	48N30	9E 0	BAD-W	LUDWIGSBURG
1885	2	15	M	2272	B	4	12	0	0	51N14	4E30	ANT	MECHELEN
1885	2	22	M	2296	B	4	42	0	0	50N20	4E30	NAM	FLAWINNE
1885	3	1	M	2294	B	3	42	0	0	50N20	4E30	NAM	GEMBLOUX
1885	3	19	M	1693	I	14	10	4	-1	43N 0	13E 0	PG	TORGIANO
1885	3	27	M	1998	G	5	15	0	-1	51N30	7E30	NRH-W	XANTEN-A-RHEIN
1885	4	2	M	2268	B	19	15	0	0	51N 5	3E45	OVL	WETTEREN
1885	4	3	M	1842	G	5	44	0	-1	49N 0	11E30	BAYN	ANSBACH
1885	4	10	M	1908	G	17	21	0	-1	54N30	9E45	SCHL-H	SCHLESWIG
1885	4	17	M	2769	B	22	43	0	0	50N51	4E15	BRA	BRUXELLES
1885	4	29	M	2426	B	22	43	0	0	50N51	4E15	BRA	ST-GILLES
1885	5	7	M	2402	B	0	43	0	0	50N51	4E15	BRA	CRAINHEM
1885	6	1	M	1261	I	18	25	4	-1	42N24	14E30	PE	POPOLI
1885	6	3	M	2804	B	13	58	0	0	50N51	4E15	BRA	IXELLES
1885	6	13	M	810	F	9	42	32	0	48N57	4E22	51	ST-LUMIER-LA PO
1885	6	21	M	1093	I	3	30	4	-1	45N 0	8E 0	TO	TORINO
1885	6	23	M	1459	I	4	13	4	-1	41N30	13E 0	LT	GAETA
1885	7	6	M	1799	G	5	0	0	-1	51N30	7E30	NRH-W	ESSEN-STEELE
1885	7	8	M	393	F	4	4	40	0	46N 9	1W10	17	ST-JEAN-D'ANGELY
1885	7	19	M	2370	B	17	38	0	0	50N39	5E30	LIE	LIEGE
1885	7	25	M	1310	I	10	10	4	-1	45N24	8E30	VC	VERCELLI
1885	7	29	M	2438	B	19	38	0	0	50N39	5E30	LIE	LIEGE
1885	8	1	M	2768	B	19	38	0	0	50N47	5E30	LIM	GELINDEN-LEZ-ST
1885	8	3	M	2355	B	0	42	0	0	50N23	4E30	HAI	ATH
1885	8	5	M	2474	B	13	38	0	0	50N39	5E30	LIE	LIEGE
1885	8	29	M	2220	G	7	24	0	-1	48N30	9E 0	BAD-W	KARLSRUHE
1885	9	6	M	2938	B	6	43	0	0	50N51	4E15	BRA	SCHAERBEEK
1885	9	7	M	3035	N	8	12	8	0	52N 5	4E28	ZH	S GRAVENHAGE
1885	9	15	M	1871	G	15	28	0	-1	49N20	8E 0	PFALZ	LANDAU
1885	10	1	M	2985	N	5	6	48	0	53N12	5E48	F	HEEG
1885	10	2	M	1266	I	23	10	4	-1	45N24	8E30	VC	SALUGGIA
1885	10	29	M	2161	G	23	44	0	-1	49N 0	11E30	BAYN	AMBERG
1885	11	1	M	2796	B	0	43	0	0	50N51	4E15	BRA	MOLENBEEK
1885	11	8	M	2049	G	12	46	0	-1	48N 0	11E 0	OB-BAY	FREISING
1885	11	14	M	370	F	1	37	8	0	45N11	5E43	38	BIOL
1885	11	17	M	1370	I	13	22	4	-1	46N12	10E 0	SO	VILLA DI TIRANO
1885	11	23	M	2576	B	23	47	0	0	51N14	4E30	ANT	ANVERS
1885	12	4	M	2193	G	20	32	0	-1	50N 0	7E 0	RHL-PF	SPEYER
1885	12	20	M	2420	B	7	43	0	0	50N51	4E15	BRA	TIRLEMONT
1885	12	22	M	1074	I	15	25	4	-1	43N42	11E30	FI	SIGNA
1885	12	23	M	1066	I	23	10	4	-1	45N 0	12E15	RO	CENESELLI
1885	12	23	M	2149	G	0	44	0	-1	49N 0	11E30	BAYN	POTTENSTEIN
1886	1	4	M	3038	N	4	6	24	0	51N59	5E54	GE	ARNHEM
1886	1	5	M	2643	B	15	43	0	0	50N51	4E15	BRA	SCHAERBEEK
1886	1	22	M	1508	I	19	40	4	-1	41N54	12E30	RM	TIVOLI
1886	1	28	M	2244	B	7	42	0	0	51N14	4E30	ANT	MALINES
1886	1	30	M	1156	I	3	40	4	-1	45N 0	8E 0	TO	TORINO
1886	2	4	M	1556	I	3	0	4	-1	44N36	10E45	RE	CASALGRANDE
1886	2	20	M	2569	B	10	43	0	0	50N51	4E15	BRA	DIEST
1886	3	7	M	56	F	1	59	12	0	48N 1	0E12	72	LE MANS
1886	3	11	M	2501	B	16	42	0	0	51N14	4E30	ANT	MALINES
1886	3	12	M	2006	G	2	2	0	-1	50N 0	7E 0	RHL-PF	LUDWIGSHAFEN-A
1886	3	26	M	2942	B	17	43	0	0	50N51	4E15	BRA	BIERGHES
1886	4	4	M	1069	I	20	10	4	-1	45N 0	9E 0	AL	NOVI LIGURE
1886	4	18	M	1968	G	11	14	0	-1	49N 0	11E30	BAYN	NEU-ULM
1886	4	27	M	2645	B	6	43	0	0	50N51	4E15	BRA	IXELLES
1886	4	29	M	1289	I	1	10	4	-1	44N 0	10E15	SP	LA SPEZIA
1886	5	3	M	1768	G	2	20	0	-1	52N 0	10E 0	NIED-SA	MEINE KR GIFHOR
1886	5	10	M	1941	G	9	58	0	-1	49N20	8E 0	PFALZ	SPEYER
1886	5	11	M	1385	I	7	30	4	-1	44N24	7E15	CN	DRONERO
1886	5	12	M	2602	B	13	42	0	0	50N20	4E30	NAM	EVELETTE
1886	5	24	M	1733	G	11	14	0	-1	49N 0	11E30	BAYN	EISENSTEIN NIED
1886	5	25	M	1894	G	23	59	0	-1	49N 0	11E30	BAYN	INGOLSTADT
1886	6	3	M	802	F	20	40	40	0	45N46	4E50	69	OULLINS
1886	6	11	M	2779	B	0	57	0	0	50N23	4E30	HAI	ST-GHISLAIN
1886	6	14	M	1499	I	8	10	4	-1	42N24	12E 0	VT	VITERBO
1886	6	17	M	2111	G	16	32	0	-1	50N 0	7E 0	RHL-PF	GERMERSHEIM
1886	6	29	M	2593	B	16	42	0	0	50N23	4E30	HAI	MONS
1886	7	9	M	277	F	6	52	0	0	49N 0	2E 0	95	MONTLIGNON
1886	7	16	M	2934	B	10	47	0	0	51N13	3E15	WVL	LEYSELE
1886	7	24	M	1775	G	4	39	40	-1	53N 5	8E50	BREM	BREMEN
1886	8	2	M	2903	B	20	42	0	0	50N23	4E30	HAI	ANDERLUES
1886	8	2	M	3041	N	18	42	8	0	52N 5	4E28	ZH	S GRAVENHAGE
1886	8	5	M	2015	G	6	32	0	-1	50N 0	7E 0	RHL-PF	IDAR-OBERSTEIN
1886	8	19	M	1417	I	11	10	4	-1	43N24	13E15	MC	SANGINESIO
1886	8	28	M	1971	G	10	0	0	-1	51N50	7E30	WESTF	MINDEN
1886	9	3	M	699	F	14	11	0	0	48N31	2W45	22	ST-MAYEUX
1886	9	16	M	2339	B	13	38	0	0	50N39	5E30	LIE	RABORIVE-AYWAIL
1886	9	24	M	2374	B	0	43	0	0	50N51	4E15	BRA	BRUXELLES
1886	9	26	M	2153	G	6	7	4	-1	49N 1	13E14	NIED-BA	ADLDORF
1886	10	7	M	376	F	18	10	56	0	47N40	2W44	56	MALANSAC
1886	10	7	M	2027	G	13	23	8	-1	48N45	9E13	WURTT	URACH
1886	10	7	M	2547	B	10	38	0	0	50N39	5E30	LIE	LIEGE
1886	10	19	M	2956	B	21	38	0	0	50N39	5E30	LIE	PRESSEUX-SPRIMO
1886	10	21	M	1410	I	8	10	4	-1	43N30	12E 0	AR	AREZZO
1886	11	6	M	2135	G	21	28	0	-1	49N20	8E 0	PFALZ	LEIMERSHEIM
1886	11	9	M	2201	G	23	14	0	-1	49N 0	11E30	BAYN	MUNCHEN
1886	11	10	M	1318	I	13	10	4	-1	45N24	8E30	VC	VERCELLI
1886	11	12	M	2165	G	10	30	0	-1	51N30	7E30	NRH-W	SINZIG REMAGEN
1886	11	25	M	2649	B	8	43	0	0	50N51	4E15	BRA	ST-GILLES
1886	12	19	M	1116	I	3	10	4	-1	45N48	9E 0	VA	BRISSAGO
1887	1	1	M	1800	G	14	30	0	-1	51N30	7E30	NRH-W	DORTMUND-APLERB
1887	1	6	M	2583	B	21	45	0	0	51N 5	3E45	OVL	ST-LAURENT
1887	1	16	M	2987	N	4	41	28	0	52N22	4E38	NH	A DAM
1887	1	21	M	1913	G	6	8	0	-1	50N30	9E15	HESS	HANAU
1887	1	30	M	1670	I	2	40	4	-1	39N 0	17E30	CZ	SERRA SAN BRUNO
1887	2	8	M	790	F	2	37	8	0	45N11	5E43	38	GRENOBLE
1887	2	28	M	1674	I	23	10	4	-1	41N36	13E15	FR	FROSINONE
1887	3	7	M	1622	I	23	10	4	-1	38N 0	13E30	PA	BAGHERIA
1887	4	21	M	1345	I	2	10	4	-1	41N54	12E30	RM	ROMA
1887	4	29	M	2728	B	8	43	0	0	50N51	4E15	BRA	DION-LE-MONT
1887	5	1	M	2134	G	9	14	0	-1	49N 0	11E30	BAYN	LEUCHERHOF PAR
1887	5	4	M	2072	G	10	14	0	-1	49N 0	11E30	BAYN	BAD KISSINGEN
1887	5	15	M	2808	B	4	42	0	0	50N23	4E30	HAI	DOUR
1887	5	21	M	1120	I	14	15	4	-1	44N36	11E15	MO	MODENA
1887	5	24	M	1056	I	6	40	4	-1	44N18	8E45	SV	SAVONA
1887	6	14	M	2618	B	22	43	0	0	50N51	4E15	BRA	BRUXELLES
1887	7	7	M	2256	B	11	42	0	0	50N23	4E30	HAI	MONS
1887	7	28	M	1809	G	1	14	0	-1	49N 0	11E30	BAYN	ANSBACH
1887	8	2	M	1807	G	21	30	0	-1	51N30	7E30	NRH-W	SCHERFEDE-HARDE
1887	8	5	M	2801	B	22	42	0	0	51N14	4E30	ANT	BRASSCHAET
1887	8	24	M	2116	G	16	14	0	-1	49N 0	11E30	BAYN	BAD KISSINGEN
1887	8	29	M	1272	I	19	10	4	-1	45N24	12E15	PD	PADOVA
1887	9	18	M	2001	G	5	59	0	-1	49N 0	11E30	BAYN	MUNCHEN
1887	9	19	M	1925	G	6	20	0	-1	52N 0	10E 0	NIED-SA	STADE
1887	9	21	M	1912	G	22	45	0	-1	51N30	7E30	NRH-W	GELSENKIRCHEN
1887	9	30	M	1716	I	1	40	4	-1	41N36	15E30	FG	ORSARA DI PUGLI
1887	10	2	M	1583	I	12	15	4	-1	42N42	14E 0	TE	TERAMO
1887	10	2	M	2910	B	15	42	0	0	50N20	4E30	NAM	ST-SERVAIS
1887	10	8	M	1567	I	3	10	4	-1	38N 0	15E30	ME	MILAZZO
1887	10	27	M	2075	G	11	46	0	-1	48N 0	11E 0	OB-BAY	FREISING
1887	10	29	M	2686	B	3	42	0	0	50N23	4E30	HAI	FLOBECQ
1887	11	7	M	1896	G	10	14	0	-1	49N 0	11E30	BAYN	INGOLSTADT
1887	11	12	M	2843	B	15	47	0	0	51N13	3E15	WVL	OSTENDE
1887	11	14	M	2064	G	4	8	0	-1	50N30	9E15	HESS	MARBURG
1887	11	18	M	2124	G	4	28	0	-1	49N20	8E 0	PFALZ	PRESSATH
1887	11	27	M	2333	B	11	45	0	0	51N 5	3E45	OVL	GAND
1887	12	6	M	2188	G	14	32	0	-1	50N 0	7E 0	RHL-PF	MAINZ
1887	12	14	M	2131	G	13	2	0	-1	49N20	7E 0	SAAR	SAARLOUIS
1887	12	16	M	2806	B	12	38	0	0	50N39	5E30	LIE	LIEGE
1888	1	9	M	2178	G	0	23	0	-1	50N30	9E15	HESS	ZWESTEN
1888	1	16	M	2721	B	9	43	0	0	50N51	4E15	BRA	WAVRE
1888	1	24	M	367	F	10	6	20	0	47N13	1W35	44	DOULON
1888	1	29	M	2301	B	5	42	0	0	50N23	4E30	HAI	SOIGNIES
1888	2	4	M	1444	I	2	10	4	-1	45N12	11E 0	CR	CAPERGNANICA
1888	2	20	M	867	F	3	6	20	0	47N13	1W35	44	PAIMBOEUF
1888	2	22	M	1203	I	5	40	4	-1	45N 0	12E15	RO	ARIANO NEL POLE
1888	3	3	M	1113	I	1	10	4	-1	43N30	12E 0	AR	AREZZO
1888	3	5	M	1138	I	13	10	4	-1	44N24	12E15	RA	LUGO
1888	3	7	M	3037	N	14	33	44	0	53N13	6E34	GR	GRONINGEN
1888	3	14	M	1061	I	14	10	4	-1	43N24	13E15	MC	TREIA
1888	3	16	M	1929	G	23	21	0	-1	54N30	9E45	SCHL-H	MUNSTERDORF
1888	3	27	M	2187	G	22	30	0	-1	51N30	7E30	NRH-W	DETMOLD
1888	4	9	M	1581	I	19	10	4	-1	41N36	15E30	FG	BERTINORO
1888	4	15	M	1978	G	23	44	0	-1	49N 0	11E30	BAYN	NEU ULM
1888	4	19	M	1389	I	1	10	4	-1	44N24	7E15	CN	CUNEO
1888	4	21	M	2048	G	2	44	0	-1	49N 0	11E30	BAYN	ANSBACH
1888	4	23	M	2071	G	13	1	0	-1	48N 0	11E 0	OB-BAY	BAD REICHENHALL
1888	4	29	M	1983	G	5	14	0	-1	49N 0	11E30	BAYN	NURNBERG
1888	5	11	M	1331	I	2	20	4	-1	44N30	11E 0	BO	BOLOGNA
1888	6	9	M	2848	B	8	43	0	0	50N51	4E15	BRA	SCHAERBEEK
1888	6	16	M	2673	B	13	45	0	0	51N 5	3E45	OVL	MALDEGHEM
1888	6	28	M	2445	B	18	38	0	0	50N39	5E30	LIE	VERVIERS
1888	7	14	M	1037	I	5	40	4	-1	43N24	13E15	MC	MACERATA
1888	7	22	M	2809	B	16	43	0	0	50N51	4E15	BRA	SCHAERBEEK
1888	7	23	M	1151	I	8	10	4	-1	45N12	11E 0	CR	MOTTA BALUFFI
1888	8	8	M	2152	G	2	14	0	-1	49N 0	11E30	BAYN	MUNCHEN
1888	8	9	M	2120	G	23	29	0	-1	49N 0	11E30	BAYN	MUNCHEN
1888	8	17	M	2833	B	7	39	0	0	50N 2	5E15	LUX	GRANDMENIL
1888	9	9	M	2901	B	3	43	0	0	50N51	4E15	BRA	UCCLE
1888	9	12	M	1932	G	12	29	0	-1	49N 0	11E30	BAYN	NURNBERG
1888	9	14	M	2725	B	3	42	0	0	50N20	4E30	NAM	SAINT-AUBIN
1888	9	15	M	1000	F	14	1	48	0	46N19	0W27	79	LA GUILLOTIERE
1888	9	16	M	2815	B	8	45	0	0	51N 5	3E45	OVL	BERCHEM-LEZ-AUDE
1888	9	16	M	2976	N	4	42	8	0	52N 5	4E28	ZH	ROTTERDAM
1888	9	24	M	1738	G	7	14	0	-1	49N 0	11E30	BAYN	NURNBERG
1888	9	30	M	119	F	6	34	8	0	43N32	6E28	83	TOULON
1888	10	4	M	1784	G	18	20	0	-1	52N 0	10E 0	NIED-SA	EIMBECKHAUSEN
1888	10	9	M	1317	I	22	40	4	-1	45N24	8E30	VC	VERCELLI
1888	10	11	M	1438	I	7	43	4	-1	46N 0	13E30	UD	PORDENONE
1888	10	27	M	761	F	9	57	36	0	44N50	0W34	33	BORDEAUX
1888	11	10	M	2794	B	9	42	0	0	51N14	4E30	ANT	ANVERS
1888	11	21	M	2106	G	21	5	20	0	49N 8	6E10	MOSELLE	METZ
1888	11	22	M	1127	I	7	10	4	-1	43N42	13E45	AN	ANCONA
1888	11	22	M	1282	I	6	55	4	-1	45N12	11E 0	CR	CREMONA
1888	11	22	M	1948	G	17	14	0	-1	49N 0	11E30	BAYN	SCHWABACH
1888	12	5	M	1545	I	20	10	4	-1	44N48	10E45	PR	PARMA
1888	12	16	M	650	F	10	29	0	0	37N 0	7E45	ALG	BONE
1889	1	15	M	1274	I	16	10	4	-1	44N36	10E45	RE	CORREGIO
1889	1	28	M	1497	I	14	25	4	-1	41N 0	15E 0	AV	S MICHELE DI SE
1889	1	31	M	1064	I	1	10	4	-1	45N24	12E15	PD	LEGNARO
1889	2	1	M	1765	G	12	0	0	-1	51N30	7E30	NRH-W	BONN
1889	2	2	M	688	F	12	5	40	0	46N40	1W25	85	MOUILLERON-EN-
1889	2	12	M	1205	I	15	10	4	-1	45N24	8E30	VC	BIELLA
1889	2	17	M	2708	B	5	39	0	0	50N 2	5E15	LUX	LA ROCHE-EN-ARD
1889	2	27	M	1572	I	17	10	4	-1	45N 0	8E 0	TO	SUSA
1889	2	28	M	1412	I	3	10	4	-1	44N30	11E 0	BO	BOLOGNA
1889	3	3	M	2573	B	8	45	0	0	51N 5	3E45	OVL	WETTEREN
1889	3	14	M	1829	G	1	14	0	-1	49N 0	11E30	BAYN	NEUHOFEN
1889	3	15	M	2846	B	0	39	0	0	50N 2	5E15	LUX	VIRTON
1889	3	16	M	2811	B	0	38	0	0	50N39	5E30	LIE	LIEGE
1889	3	29	M	1551	I	16	10	4	-1	42N18	14E15	CH	ORTONA A MARE
1889	4	5	M	2855	B	9	38	0	0	50N39	5E30	LIE	JEMEPPE-S/SAMBR
1889	4	22	M	1837	G	21	14	0	-1	49N 0	11E30	BAYN	MAROLDSWEISACH
1889	4	24	M	1367	I	1	10	4	-1	43N42	8E 0	IM	SAN REMO
1889	5	10	M	1926	G	1	0	0	-1	51N50	7E30	WESTF	SOEST
1889	5	23	M	1652	I	0	10	4	-1	41N12	17E 0	BA	BITONTO
1889	7	20	M	2412	B	22	42	0	0	50N23	4E30	HAI	FARCIENNES
1889	8	7	M	46	F	3	16	24	0	48N 0	4W 6	29	BREST
1889	8	25	M	2062	G	19	39	0	-1	48N30	9E 0	BAD-W	HEIDELBERG
1889	8	27	M	1422	I	7	10	4	-1	45N30	12E30	VE	CHIOGGIA
1889	9	2	M	1993	G	6	14	0	-1	49N 0	11E30	BAYN	MUNCHEN-UNTERDI
1889	9	20	M	1368	I	9	10	4	-1	44N54	8E30	AT	VINCHIO
1889	9	21	M	1633	I	6	10	4	-1	45N24	12E15	PD	SAN MARTINO DI
1889	9	24	M	1624	I	3	25	4	-1	39N24	9E 0	CA	GUASILA
1889	10	6	M	1959	G	1	21	0	-1	54N30	9E45	SCHL-H	NORTORF
1889	10	18	M	2680	B	20	43	0	0	50N51	4E15	BRA	ANDERLECHT-BRUX
1889	10	22	M	2043	G	12	8	8	-1	48N45	9E13	WURTT	TUTTBINGEN
1889	10	24	M	1846	G	14	44	0	-1	49N 0	11E30	BAYN	MUNCHEN
1889	11	15	M	1714	I	1	40	4	-1	43N42	11E 0	LU	LUCCA
1889	11	18	M	2817	B	7	47	0	0	51N13	3E15	WVL	COURTRAI
1889	12	1	M	112	F	11	57	28	0	45N26	4E23	42	SAINT-ETIENNE
1889	12	9	M	2882	B	5	43	0	0	50N51	4E15	BRA	LOUVAIN
1889	12	11	M	2763	B	3	42	0	0	51N14	4E30	ANT	ANVERS
1889	12	16	M	214	F	23	52	48	0	46N40	5E33	39	DOLE
1889	12	22	M	1228	I	16	40	4	-1	42N24	14E30	PE	SPOLTORE
1890	1	3	M	2251	B	3	47	0	0	51N13	3E15	WVL	COURTRAI
